link,video,utterance,transcript,start,end,arousal,valence,EmotionMaxVote,duration,encode
https://www.youtube.com/watch?v=MPkzsy2Yn-0,c9a1d6f7e_1,utterance_9.mp4,be happening next depending on where it is that you are presently so that you understand what's going on and watching to do next in in you ,77.3036969551666,87.57971709422199,0.406355210966,0.552746310642,3,10.27602013905539,51
https://www.youtube.com/watch?v=MPkzsy2Yn-0,c9a1d6f7e_1,utterance_10.mp4,headline United just so you know I like I like a fish out of sea or something I N Dorothy doing headshot coaching while that's ,87.11262526971949,97.32191800527453,0.415466155913,0.321987396802,3,10.209292735555039,51
https://www.youtube.com/watch?v=MPkzsy2Yn-0,c9a1d6f7e_1,utterance_11.mp4,if you want a really powerful business to all well headshots with me,97.15509949652363,101.59247182929754,0.157626924778,0.256123151778,4,4.437372332773904,51
https://www.youtube.com/watch?v=MPkzsy2Yn-0,c9a1d6f7e_1,utterance_12.mp4,breaks you right into getting seen or not getting seen and I'll take you through a three-part headshot coaching session at guaranteed to blow your mind and ,101.82601774154881,112.33558379285542,0.471530134807,0.63026215394,3,10.509566051306606,51
https://www.youtube.com/watch?v=MPkzsy2Yn-0,c9a1d6f7e_1,utterance_13.mp4,apart put it back together again so by the time you're down here you've got a marketing tool that's just wow not as good but since ,111.86849196835293,122.44478542315993,0.376356554634,0.617006324963,3,10.576293454807,51
https://www.youtube.com/watch?v=MPkzsy2Yn-0,c9a1d6f7e_1,utterance_14.mp4,wine of it so whatever it is one on one coaching is definitely gonna help empower you at whatever stage of the game you're out with whatever level you're at ,121.91096619515704,132.4205322464637,0.33197849436,0.465977761049,3,10.50956605130665,51
https://www.youtube.com/watch?v=MPkzsy2Yn-0,c9a1d6f7e_1,utterance_15.mp4,is he needing to work on,131.71989450970992,138.92645408774874,0.380253794933,0.587281664153,3,7.206559578038821,51
https://www.youtube.com/watch?v=Wz1y8o31J1A,e60748aab_1,utterance_1.mp4,stagefright A-Z Challenge for a lot of people have acted on stage many times but I still get nervous around before I go on ,0.0,10.135523941707149,0.119696875546,0.8783075023799999,4,10.135523941707149,73
https://www.youtube.com/watch?v=Wz1y8o31J1A,e60748aab_1,utterance_2.mp4,I totally forget about the people watching me and I focus on my character,9.499403192227618,14.75800138792505,0.199675325652,0.281230441052,3,5.258598195697433,73
https://www.youtube.com/watch?v=Wz1y8o31J1A,e60748aab_1,utterance_3.mp4,and the other actors focus on the character in your story become that character when you're on stage if you be ,14.842817487855653,24.38462873004858,0.297542329942,0.108144921385,3,9.541811242192926,73
https://www.youtube.com/watch?v=Wz1y8o31J1A,e60748aab_1,utterance_4.mp4,it is this other person up there and not yourself and if you have to speak towards the audience don't look it anymore ,24.63907702984039,35.029049271339346,0.30287240109200003,0.448415849489,3,10.389972241498956,73
https://www.youtube.com/watch?v=Wz1y8o31J1A,e60748aab_1,utterance_5.mp4,pick a point to look at in the back of the room and focus on that instead many performers including myself use the nervous energy in the performance ,34.73219292158223,45.2069812630118,0.316365799747,0.623745447996,4,10.474788341429566,73
https://www.youtube.com/watch?v=Wz1y8o31J1A,e60748aab_1,utterance_6.mp4,he's a great quote from singer Stevie Nicks by using mirrors to your advantage if you have stage fright ,45.122165163081185,55.25768910478834,0.228815442828,0.40695637401699997,4,10.135523941707156,73
https://www.youtube.com/watch?v=Wz1y8o31J1A,e60748aab_1,utterance_7.mp4,but then I wonder is the key to that magical performance because of the fear,55.21528105482304,60.346655100624574,0.194994747677,0.5114030024580001,3,5.131374045801536,73
https://www.youtube.com/watch?v=PLiMUwiywsE,f0fdfc967_1,utterance_1.mp4,beauty and perfection that's what you are missing,4.665796831314072,9.698191985088537,0.0245243292985,0.848943631145,3,5.0323951537744644,59
https://www.youtube.com/watch?v=PLiMUwiywsE,f0fdfc967_1,utterance_2.mp4,that will be done quite a bit,10.031463187325256,14.963876980428704,0.606116029369,0.759758336885,3,4.932413793103448,59
https://www.youtube.com/watch?v=PLiMUwiywsE,f0fdfc967_1,utterance_3.mp4,look at all the wonderful things time is that to you,15.163839701770735,18.79649580615098,0.599491707158,0.7180550863490001,3,3.632656104380244,59
https://www.youtube.com/watch?v=PLiMUwiywsE,f0fdfc967_1,utterance_4.mp4,where was came from,18.896477166821988,25.228630009319662,0.589026202296,0.68380739949,3,6.332152842497674,59
https://www.youtube.com/watch?v=PLiMUwiywsE,f0fdfc967_1,utterance_5.mp4,but will be a mystery because ,26.36175209692451,36.79314072693383,0.561281448393,-0.0115913565802,4,10.43138863000932,59
https://www.youtube.com/watch?v=PLiMUwiywsE,f0fdfc967_1,utterance_6.mp4,things are only getting better actually being one of the biggest let down,36.393215284249756,44.99161230195713,0.637150897065,0.299543601374,3,8.598397017707377,59
https://www.youtube.com/watch?v=PLiMUwiywsE,f0fdfc967_1,utterance_8.mp4,look around screaming 100s was such a good idea ,49.45744641192917,59.25561975768872,0.414497581394,-0.0583969985333,5,9.798173345759551,59
https://www.youtube.com/watch?v=PLiMUwiywsE,f0fdfc967_1,utterance_9.mp4,cuddle someone ever told me something I Woulda came out,60.42206896551725,66.32096924510715,0.55408669294,-0.4835360959100001,5,5.898900279589903,59
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_1.mp4,I didn't eat tuna while today I will be showing how to prepare a monologue ,0.2333296857902141,10.633167109582617,0.495976594058,0.281219935199,4,10.399837423792404,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_2.mp4,I'm reading the tram ticket princess by Marston and this is my ,10.033176488979207,20.433013912771614,0.441311659086,0.24368467848,4,10.399837423792407,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_3.mp4,I'm I'm going to be doing a cold reading then I won't be talking about how to prepare and then I will be doing a drama queen ,20.066352977958413,30.632854463029553,0.602112681531,0.35388570297399996,4,10.56650148507114,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_4.mp4,I've always loved taking care of animals horses cats dogs and especially pics mum and they're one of my first remote ,30.09952946693763,40.43270126621855,0.306517063391,0.17076802819000006,4,10.333171799280922,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_5.mp4,call me back ho Little Piggy and I did look like a little piggy that's for sure B&Q ,39.899376270126616,50.43254494294201,0.427513563843,0.0234417089043,4,10.533168672815393,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_6.mp4,I love how she let me call her moma pink still is my favourite color one time all about me this most beautiful pink dress for school ,50.16588244489605,60.8990479912459,0.36440435307999997,0.22566704667100002,3,10.733165546349852,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_7.mp4,Amazon sparkly like pink Diamonds are there pink diamonds,60.43238861966548,64.8989854619353,0.46638764761999996,0.173724661463,3,4.466596842269816,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_8.mp4,big old puffy shoulders like Cinderella a princess ,64.86565264967953,75.29882288572769,0.35254886511399997,0.259415568702,3,10.433170236048156,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_9.mp4,the boys of the dance so many mean things to me they laughed at me I laughed you I wanted them to see me laughing ,74.89882913865875,85.49866343598562,0.38596886043799994,0.107193412083,5,10.599834297326865,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_10.mp4,Arabella Piggies shouldn't try to be petunia the best faster mother I ever had until she got sick ,84.93200562763795,95.23184461466312,0.41974214794,0.145761076385,5,10.299838987025169,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_11.mp4,take for me to take care of any more I wish they wouldn't let me try a little longer I wanted to be there for her like she was for me ,94.96518211661717,105.36501954040959,0.463876072133,0.12376954591700001,4,10.39983742379242,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_12.mp4,how to take care of animals that's what I love to do now I'm like St Francis and I would love to be like ,104.76502891980616,115.13153353134281,0.49756578039800003,0.297549754143,3,10.366504611536655,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_13.mp4,suffering would be worthwhile alright so let's talk about how to prepare ,114.56487572299515,125.09804439581056,0.600400910104,0.28345710586100004,4,10.533168672815407,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_14.mp4,I'll be asking yourself as an actor when you approach monologue is what is this about,124.83138189776459,133.0645865249336,0.772586961014,0.40657335438299996,4,8.233204627169002,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_15.mp4,and what is this model is not romantic love for her ,132.9979209004221,143.7644192590277,0.495062122573,0.349516307453,4,10.766498358605617,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_16.mp4,faster mother mama now,143.4977567609817,146.63104111302172,0.525086932379,0.29223559397300003,4,3.1332843520400218,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_17.mp4,I told you you will try to decide like the phone after smart what we said ,147.69769110520556,158.19752696576518,0.489003009666,0.277952839267,4,10.499835860559614,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_18.mp4,one but this is also like Bittersweet right,157.73086759418482,161.93080193840862,0.44052033596999995,0.302493520592,4,4.199934344223806,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_19.mp4,the reality she has all the suffering but still she has all these beautiful memories of her Foster ,162.3974613099891,172.8972971705487,0.45071653813199997,0.236394598661,4,10.499835860559614,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_20.mp4,so you would refrain from making a model to hold right ,172.43063779896823,182.96380647178367,0.466811748716,0.280126553816,4,10.533168672815435,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_21.mp4,first second third try to find the operative word what do we mean by operative words like you're doing the speech ,182.69714397373767,193.59697358136629,0.467331154882,0.300388874267,4,10.899829607628618,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_22.mp4,every word every single word you say right because by doing that you're literally saying nothing you need to pick an emphasis,193.43030952008755,201.9301766453025,0.44896153004699996,0.287579390486,4,8.499867125214962,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_23.mp4,so I won't be doing an operative words for everything is that I will be showing you a little bit ,202.2968375801157,212.99667031420984,0.442776980808,0.260096990587,4,10.699832734094144,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_25.mp4,Sofia the first one I've always loved taking care of animals,214.6633109269971,218.59658277317496,0.400328578071,0.24139941114,4,3.9332718461778597,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_26.mp4,what is the operative word will usually verb verbs and nouns so you can ,219.09657495701111,229.696409254338,0.39082384480300003,0.26148503114,4,10.599834297326879,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_27.mp4,or animal,229.36308113178055,230.92972330780051,0.35770340048199994,0.23043613813799999,4,1.5666421760199682,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_28.mp4,or at volts horses cats dogs and especially,232.16303736126312,237.796282632484,0.419568623239,0.327152386859,4,5.633245271220886,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_29.mp4,horses contacting specially pics of course it's the pigs because it's piggy princess right that's her name,239.62958730654998,248.36278411755512,0.437554689053,0.356945125836,3,8.733196811005143,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_30.mp4,"so this is actually, no one of my foster mother's used to call me that",248.7294450523683,257.3293106143505,0.41112818768299997,0.31829704834,3,8.599865561982199,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_31.mp4,how to say that you have this very affectionate,257.59597311239645,261.2625824605284,0.42771789801,0.152804915787,4,3.666609348131942,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_32.mp4,own your thinking about who you love dearly ,261.5625777708301,271.7957511333438,0.505747849219,0.35053058884099997,4,10.233173362513696,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_33.mp4,and I didn't look like a little piggy that's for sure I was one more than a Buddha doll,271.3624245740191,276.862338596217,0.538591487098,0.0663289828488,4,5.499914022197913,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_34.mp4,I was longer than a bumper,276.96233703298424,285.5955354072222,0.716576734606,0.279953858914,3,8.633198374237963,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_35.mp4,so Mum and now used to dress me I'll be asleep because we have a lot of things later,286.2955244645928,294.49539627950605,0.620356379314,0.228959309129,4,8.199871814913251,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_36.mp4,you stress pink in pink is a favourite colour,294.6953931530405,299.0953243707988,0.48862029546700003,0.398508119715,4,4.399931217758251,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_1,utterance_37.mp4,ok so this is the first time it's off beautiful are beautiful about beginning,300.2953056120057,307.3951946224793,0.622144863232,0.431108753354,3,7.099889010473646,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_38.mp4,learn exchange,307.52852587150227,309.92848835391584,0.5075306907289999,0.07803180759980001,4,2.399962482413571,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_39.mp4,a little bit better ,311.26180084414574,320.89498358605596,0.331782290369,0.374028654367,4,9.633182741910218,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_40.mp4,what do you mean by that that was the best part,321.06164764733467,323.3616116929811,0.39976868906499996,0.0645662683923,0,2.2999640456464476,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_41.mp4,so you know,323.3949445052369,325.0949179302798,0.418431729581,-0.106217843034,0,1.6999734250429128,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_42.mp4,next what what's going to happen next is something terrible right,325.26158199155856,330.16150539315305,0.489732581984,-0.264734908153,4,4.899923401594492,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_43.mp4,so the voice of the dentist so many mean things to me,330.6281647647335,334.06144442707523,0.350634966415,-0.35414755622199995,5,3.433279662341704,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_44.mp4,ok so this part is,334.5947694231671,336.56140534625615,0.36430497654399996,0.0837054854804,4,1.9666359230890293,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_46.mp4,terrible memory,337.8613850242302,339.5613584492731,0.250428894673,-0.530823461846,4,1.6999734250429128,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_49.mp4,they laughed at me,345.7945943410974,347.7945630764421,0.310017952319,-0.374916799234,5,1.9999687353446802,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_50.mp4,I laughed you I wanted them to see me laughing like I wanted to be the joke joke,347.8945615132093,355.39444427075193,0.5055233950379999,-0.233761081246,4,7.49988275754265,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_51.mp4,when you say I want to be the joke what how do you say it,355.59444114428635,359.42771455369706,0.550684502205,-0.32743897455,4,3.833273409410708,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_53.mp4,just kind of,361.89434266062216,362.9943254650617,0.278290380994,-0.364732076117,4,1.0999828044395485,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_54.mp4,sarcasm yeah but also you feel like this girl is really deeply hard when you say I want to get a job right when people say that they are ,363.7609801469439,374.1608175707364,0.307916755731,-0.42379526113000004,4,10.399837423792519,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_55.mp4,I decided Piggies shouldn't try to be petunias,374.727475379084,378.72741284977343,0.37976737458899995,-0.219661759705,4,3.9999374706894173,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_56.mp4,Piggies shouldn't try to be,378.92740972330796,381.0940425199312,0.341555802703,-0.265281461399,4,2.166632796623219,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_57.mp4,petunias,381.4940362670002,382.9940128185087,0.391152050788,-0.396298585122,4,1.499976551508496,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_59.mp4,Piggies and petunia there's a shark,384.99398155385336,390.7605580740973,0.445934714203,-0.0354975935206,4,5.766576520243916,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_60.mp4,I decided Piggies shouldn't try to be,391.06055338439904,396.0604752227607,0.364460110738,-0.223525479621,4,4.999921838361672,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_61.mp4,so you make the sharp contrast of these two,396.42713615757384,399.12709395028924,0.393860784264,-0.12219896876900001,4,2.699957792715395,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_62.mp4,then,400.62707050179773,401.86038455526034,0.534184607623,0.13326056002599998,4,1.2333140534626068,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_63.mp4,it's the game Theory what is not like this part is about Mum and I are getting sick,402.02704861653916,409.9602579334063,0.35311074435999995,0.07605338800110001,4,7.933209316867135,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_64.mp4,it's not light up your sleep but it's not bitter it's more answer,410.4269173049868,416.4934891355323,0.440435411008,-0.282336109286,4,6.066571830545513,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_65.mp4,thinking about that makes you feel,417.193478192903,419.8267703611068,0.45875175304300003,0.0260278305369,4,2.633292168203809,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_66.mp4,still makes for happy because she has this memory for her mum and now,420.22676410817576,424.6600281381898,0.42550228846,-0.0733750548624,4,4.433264030014016,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_67.mp4,so Mum and I was the best fast your mother I ever had until she got,424.89335782397995,428.69329842113495,0.393857137154,0.063737814322,4,3.7999405971550004,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_68.mp4,too sick for me to take care of anyone,429.55995153978427,431.959914022198,0.32701527870499997,0.0549126576952,3,2.3999624824137413,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_69.mp4,how do you do this part when you say more money on I think you should slow down because you are now,432.3599077692669,438.72647491011423,0.44432105263599997,0.0755123123413,4,6.366567140847337,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_70.mp4,me trying to memorize the past trying to record this whole experience with your favourite ,439.3597983429733,449.39297483195253,0.445939526977,0.167200738091,4,10.033176488979223,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_71.mp4,alright next paragraph pressure know how to take care of a mouse,451.02628263248397,455.12621853994074,0.474810727127,0.36948417931,4,4.099935907456768,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_72.mp4,you see it's like she just had a dream and then she is coming back to reality ,455.2262169767079,465.659387212756,0.6803106372750001,0.387872058438,3,10.433170236048056,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_73.mp4,the first thing she says in the smile that's what I love to do now,465.2593934656872,472.1259527903705,0.536235751867,0.392394843726,3,6.866559324683294,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_74.mp4,can I have to be a saint,472.7259434109739,475.09257308113183,0.38857751858999995,0.41019360864,4,2.36662967015792,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_75.mp4,Barnardo's fostering beginners,475.2925699546663,477.8925293106144,0.303109198856,0.23492978537700002,4,2.5999593559481013,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_76.mp4,you see all the stuff so this is a bit of speaking the stuff without us,478.3258558699391,484.6590901985306,0.21273832299000006,0.01619716831,4,6.333234328591459,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_77.mp4,when you have the analysis you will have your put yours you will start to put more colours ,485.7924058152259,496.1255776145068,0.48048689164700004,0.4042625014940001,4,10.333171799280933,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_78.mp4,the most important thing is to remember,495.8255823042051,498.4255416601532,0.48277324915299996,0.269690525031,4,2.5999593559481013,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_79.mp4,it shouldn't been monitor always always always find colours and put the colour so I'm going to be ,498.6255385336877,508.125390026575,0.543685525162,0.582460291686,3,9.49985149288733,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_80.mp4,I've always loved taking care of animals,511.4586712521495,514.2586274816322,0.7076550571469999,0.7542994664730001,3,2.7999562294826887,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_81.mp4,horses cats dogs and special effects,514.7252868532123,517.3585790214163,0.538665657821,0.660006514488,3,2.6332921682039796,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_82.mp4,mama now,518.2252321400657,519.6918758793184,0.474520968218,0.45775859346299996,3,1.4666437392527314,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_83.mp4,one of my past reminders,520.0918696263874,521.8918414881974,0.310458896662,0.274254809943,4,1.799971861810036,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_84.mp4,you come back,522.1918367984994,523.5918149132407,0.426382805194,0.521591666598,3,1.399978114741316,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_86.mp4,and I did look like a little piggy that's for sure,526.3917711427232,531.5916898546194,0.471812711728,0.48058193722,3,5.199918711896203,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_87.mp4,Mum and I used to dress me,534.0916507738003,537.0249382523059,0.38356235022299995,0.199077888849,4,2.9332874785055765,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_88.mp4,I love how she let me call her moma,537.124936689073,540.2248882288574,0.3915994322420001,0.450499529026,3,3.0999515397843425,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_89.mp4,computer is my favourite colour,540.8582116617165,543.3915053931531,0.471818944522,0.557751515426,3,2.533293731436629,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_90.mp4,when time Mum about me this most,543.658167891199,547.4581084883539,0.29310669581099996,0.0889743320416,4,3.7999405971548867,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_91.mp4,beautiful pink dress for school dinners,547.6247725496328,552.0913693919025,0.461726043094,0.473954999261,4,4.466596842269723,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_92.mp4,Barclays LinkedIn,552.0580365796468,555.0579896826638,0.77815325187,0.7708729384299999,3,2.999953103016992,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_94.mp4,edit recipes,557.8912787244021,559.2245912146319,0.787152020216,0.596754136748,3,1.3333124902297868,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_95.mp4,big,559.5245865249336,560.5912365171174,0.8298240804350001,0.856867805248,3,1.066649992183784,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_96.mp4,old puffy shoulders like Cinderella for the whole right there,560.9245646396748,566.7244739721746,0.841017089962,0.892371372537,3,5.7999093324997375,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_98.mp4,it was the best part,572.1243895576051,573.4243692355792,0.436668545074,0.688663487765,3,1.299979677974079,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_99.mp4,the boys the dentist so many mean things to me,574.6910161012976,578.4576238861968,0.188072700895,-0.370385319976,5,3.766607784899179,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_100.mp4,they laughed at me I laughed you I wanted them to see me laughing like I want to be the joke,578.4242910739409,585.357516023136,0.362401643113,-0.164922698211,4,6.933224949195051,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_102.mp4,I decided Piggies shouldn't try to be petunia,587.5241488197594,590.3241050492419,0.4125061172160001,-0.0154382717797,4,2.799956229482518,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_103.mp4,Roman Atwood the best faster mother I ever had until she got,593.5907206503049,598.9906362357357,0.6614376110019999,0.511542968572,3,5.39991558543079,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_104.mp4,Tuesday,600.5906112240114,601.7239268407068,0.175651431301,-0.599324152468,5,1.1333156166954268,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_106.mp4,I wish they wouldn't let me try on,604.557215882445,607.6905002344851,0.282801155191,-0.08404344673049999,4,3.13328435204005,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_107.mp4,I wanted to be there for her like she was for me,607.8238314835079,611.9571002032202,0.379695958203,0.144190075068,3,4.133268719712305,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_108.mp4,I sure know how to take care of animals that's what I'm not,613.6570736282632,618.0903376582775,0.625305707895,0.748420657818,3,4.433264030014243,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_109.mp4,I like St Francis Assisi I was sure love to be a thing like Francis,618.0903376582775,626.7902016570267,0.625604395881,0.8719330304009999,3,8.699863998749265,14
https://www.youtube.com/watch?v=6wYlobaxb5g,f8da01d25_2,utterance_110.mp4,then all the suffering would be worthwhile,627.6568547756763,630.7568063154604,0.287541463964,0.37755158429200003,4,3.099951539784115,14
https://www.youtube.com/watch?v=EGNPEGLWOiQ,1b4e6e04c_1,utterance_1.mp4,then as they grow older ,0.0,10.295714285714283,0.0112374229904,-0.131505980361,5,10.295714285714283,32
https://www.youtube.com/watch?v=EGNPEGLWOiQ,1b4e6e04c_1,utterance_2.mp4,they no longer seem happy with their life ,9.795922330097088,20.324872861766067,0.049873566868,-0.485595434654,5,10.528950531668979,32
https://www.youtube.com/watch?v=EGNPEGLWOiQ,1b4e6e04c_1,utterance_3.mp4,and again searching for more wanting standing outside like ,19.825080906148862,30.420670365233466,0.219384603686,0.047765533807699996,4,10.595589459084604,32
https://www.youtube.com/watch?v=EGNPEGLWOiQ,1b4e6e04c_1,utterance_4.mp4,ultranet ,29.854239482200647,40.48314840499306,0.29242851616,0.04681524701380002,4,10.628908922792412,32
https://www.youtube.com/watch?v=EGNPEGLWOiQ,1b4e6e04c_1,utterance_5.mp4,nothing seems good enough anymore no longer lipstick ,40.11663430420712,50.24575127138233,0.007550971074550002,-0.422374038565,5,10.129116967175214,32
https://www.youtube.com/watch?v=EGNPEGLWOiQ,1b4e6e04c_1,utterance_6.mp4,they cry answer me as they used to,49.9125566343042,57.34279704114655,0.017847749812599997,-0.29272189487399997,5,7.430240406842344,32
https://www.youtube.com/watch?v=EGNPEGLWOiQ,1b4e6e04c_1,utterance_7.mp4,did I never listen did I do something to make them ,57.60935275080905,68.20494220989366,0.026771624718900003,-0.316556933694,5,10.595589459084607,32
